model,Language,dataset,vul_at_k@1,vul_at_k@3,vul_at_k@5,in_vul_at_k@1,in_vul_at_k@3,in_vul_at_k@5,new_security_at_k@1,new_security_at_k@3,new_security_at_k@5,in_new_security_at_k@1,in_new_security_at_k@3,in_new_security_at_k@5
multi-dataset_Qwen,Vietnamese,0.4,9.659090909090908,21.21212121212121,28.625541125541126,15.113636363636365,31.5530303030303,42.1672077922078,82.95454545454545,73.86363636363636,72.72727272727273,76.13636363636364,63.63636363636363,56.81818181818182
multi-dataset_Qwen,Indonesian,0.4,11.41304347826087,22.817028985507243,28.433402346445824,16.52173913043478,31.77536231884058,40.05348516218081,86.95652173913044,78.26086956521739,72.82608695652173,82.6086956521739,69.56521739130434,63.04347826086957
multi-dataset_Qwen,Malayalam,0.4,4.533333333333333,10.277777777777777,13.862433862433862,8.799999999999999,19.27777777777778,25.867724867724867,98.66666666666667,92.0,86.66666666666667,94.66666666666667,85.33333333333334,76.0
multi-dataset_Qwen,Tagalog,0.4,10.0,20.222222222222225,25.846560846560845,15.0,30.555555555555557,39.1931216931217,92.22222222222223,77.77777777777779,73.33333333333333,90.0,67.77777777777779,58.88888888888889
multi-dataset_Qwen,Dutch,0.4,13.555555555555557,27.768518518518515,34.54144620811287,21.44444444444444,41.75000000000001,51.55643738977073,84.44444444444444,70.0,67.77777777777779,73.33333333333333,55.55555555555556,50.0
multi-dataset_Qwen,German,0.4,14.673913043478262,28.61413043478261,34.75672877846791,20.652173913043477,40.380434782608695,49.81452726017943,83.69565217391305,71.73913043478261,63.04347826086957,80.43478260869566,65.21739130434783,54.347826086956516
multi-dataset_Qwen,Afrikaans,0.4,8.072289156626507,18.072289156626507,24.65098489194875,14.578313253012048,30.140562248995984,40.14629948364888,95.18072289156626,79.51807228915662,75.90361445783132,86.74698795180723,66.26506024096386,59.036144578313255
multi-dataset_Qwen,Portuguese,0.4,11.686746987951809,25.07028112449799,32.573149741824444,16.867469879518072,34.57831325301205,44.86517498565691,92.7710843373494,85.54216867469879,71.08433734939759,83.13253012048193,73.49397590361446,59.036144578313255
multi-dataset_Qwen,Spanish,0.4,11.304347826086959,24.21195652173913,32.47066942719117,16.847826086956523,34.347826086956516,45.57884748102139,91.30434782608695,80.43478260869566,68.47826086956522,86.95652173913044,67.3913043478261,52.17391304347826
multi-dataset_Qwen,French,0.4,9.090909090909092,19.706439393939394,25.739538239538234,15.0,31.53409090909091,41.11652236652237,94.31818181818183,81.81818181818183,72.72727272727273,88.63636363636364,67.04545454545455,54.54545454545454
multi-dataset_Qwen,Italian,0.4,13.052631578947366,27.60526315789474,36.0108604845447,19.263157894736842,39.263157894736835,50.73517126148705,90.52631578947368,69.47368421052632,62.10526315789474,82.10526315789474,57.89473684210527,48.421052631578945
multi-dataset_Qwen,Greek,0.4,9.56043956043956,18.66300366300366,23.24699110413396,16.923076923076923,31.28205128205128,38.87144601430316,92.3076923076923,81.31868131868131,74.72527472527473,86.81318681318682,71.42857142857143,61.53846153846154
multi-dataset_Qwen,Western Persian,0.4,11.555555555555557,22.425925925925927,28.637566137566132,19.222222222222225,35.648148148148145,44.70899470899471,86.66666666666667,76.66666666666667,68.88888888888889,77.77777777777779,63.33333333333333,53.333333333333336
multi-dataset_Qwen,Russian,0.4,10.65934065934066,23.03113553113553,30.634048491191347,16.373626373626372,33.35164835164835,43.489447060875634,87.91208791208791,71.42857142857143,65.93406593406593,82.41758241758241,63.73626373626373,54.94505494505495
multi-dataset_Qwen,Bulgarian,0.4,15.058823529411766,29.823529411764703,36.87675070028011,22.47058823529412,44.05882352941177,54.383753501400555,78.82352941176471,68.23529411764706,61.1764705882353,68.23529411764706,54.11764705882353,45.88235294117647
multi-dataset_Qwen,Chinese,0.4,12.777777777777777,24.99074074074074,31.825396825396822,19.444444444444446,37.43518518518518,47.23104056437389,85.55555555555556,78.88888888888889,72.22222222222221,80.0,67.77777777777779,58.88888888888889
multi-dataset_Qwen,Turkish,0.4,9.574468085106382,20.159574468085108,26.097602161431947,14.468085106382977,29.432624113475182,37.901046943600136,86.17021276595744,78.72340425531915,74.46808510638297,79.7872340425532,69.14893617021278,61.702127659574465
multi-dataset_Qwen,Estonian,0.4,8.953488372093023,19.15697674418605,24.97231450719823,15.0,31.2984496124031,40.82687338501291,90.69767441860465,75.5813953488372,73.25581395348837,84.88372093023256,63.95348837209303,56.97674418604651
multi-dataset_Qwen,Finnish,0.4,12.643678160919539,24.521072796934874,31.22149242838898,19.080459770114942,36.33141762452107,45.475278233898926,87.35632183908046,75.86206896551724,72.41379310344827,80.45977011494253,63.2183908045977,57.47126436781609
multi-dataset_Qwen,Hungarian,0.4,9.789473684210527,22.061403508771928,28.742690058479536,15.157894736842106,32.46491228070176,41.51211361737677,83.15789473684211,77.89473684210526,69.47368421052632,76.84210526315789,68.42105263157895,57.89473684210527
multi-dataset_Qwen,English,0.4,14.699999999999996,30.424999999999997,37.904761904761905,22.599999999999998,42.533333333333324,51.55555555555556,76.0,64.0,60.0,70.0,49.0,45.0
multi-dataset_Qwen,Acehnese,1.0,8.169014084507044,19.19014084507042,25.933378046054106,15.633802816901406,31.52582159624413,40.224681421864524,90.14084507042254,81.69014084507043,73.23943661971832,83.09859154929578,70.4225352112676,61.97183098591549
multi-dataset_Qwen,Hebrew,1.0,8.068181818181818,19.6969696969697,27.32233044733045,14.886363636363638,33.94886363636363,45.27417027417028,92.04545454545455,81.81818181818183,75.0,89.77272727272727,70.45454545454545,59.09090909090909
multi-dataset_Qwen,Vietnamese,1.0,7.500000000000001,18.929924242424246,26.89393939393939,15.340909090909093,36.71401515151515,50.676406926406926,100.0,86.36363636363636,76.13636363636364,89.77272727272727,70.45454545454545,52.27272727272727
multi-dataset_Qwen,Indonesian,1.0,8.26086956521739,20.48913043478261,28.959627329192543,14.021739130434781,31.802536231884055,43.41787439613526,84.78260869565217,76.08695652173914,68.47826086956522,81.52173913043478,65.21739130434783,55.434782608695656
multi-dataset_Qwen,Malayalam,1.0,3.4666666666666663,9.8,15.481481481481483,9.6,24.08888888888889,34.68783068783069,94.66666666666667,93.33333333333333,85.33333333333334,88.0,81.33333333333333,68.0
multi-dataset_Qwen,Tagalog,1.0,6.666666666666667,17.055555555555557,24.753086419753085,15.333333333333336,33.71296296296296,44.629629629629626,88.88888888888889,83.33333333333334,77.77777777777779,80.0,66.66666666666666,55.55555555555556
multi-dataset_Qwen,Dutch,1.0,7.888888888888889,20.777777777777782,30.72310405643739,17.222222222222225,38.379629629629626,51.12433862433863,85.55555555555556,77.77777777777779,63.33333333333333,74.44444444444444,60.0,46.666666666666664
multi-dataset_Qwen,German,1.0,10.43478260869565,25.634057971014496,35.98171152518979,17.5,39.329710144927525,52.816597653554176,86.95652173913044,72.82608695652173,64.13043478260869,81.52173913043478,65.21739130434783,50.0
multi-dataset_Qwen,Afrikaans,1.0,6.626506024096386,16.81726907630522,24.187225090839544,13.734939759036143,30.271084337349397,40.500095620577554,91.56626506024097,83.13253012048193,77.10843373493977,84.33734939759037,72.28915662650603,61.44578313253012
multi-dataset_Qwen,Portuguese,1.0,7.590361445783131,19.909638554216865,29.518072289156628,14.578313253012048,33.11244979919679,45.443679479824056,92.7710843373494,78.3132530120482,68.67469879518072,86.74698795180723,67.46987951807229,56.62650602409639
multi-dataset_Qwen,Spanish,1.0,9.239130434782608,22.346014492753625,31.306073153899238,16.195652173913047,35.93297101449275,47.28260869565217,89.13043478260869,76.08695652173914,67.3913043478261,81.52173913043478,57.608695652173914,51.08695652173913
multi-dataset_Qwen,French,1.0,6.704545454545455,17.09280303030303,24.445346320346317,12.272727272727275,28.948863636363637,39.42550505050505,93.18181818181817,79.54545454545455,75.0,87.5,68.18181818181817,61.36363636363637
multi-dataset_Qwen,Italian,1.0,9.157894736842106,22.333333333333336,31.215538847117795,16.63157894736842,35.63157894736841,46.63324979114453,90.52631578947368,75.78947368421053,66.3157894736842,85.26315789473684,60.0,49.473684210526315
multi-dataset_Qwen,Greek,1.0,7.032967032967035,18.56227106227106,27.328623757195185,14.175824175824179,31.76739926739926,42.89202860631432,90.10989010989012,83.51648351648352,68.13186813186813,83.51648351648352,70.32967032967034,53.84615384615385
multi-dataset_Qwen,Western Persian,1.0,7.7777777777777795,19.564814814814813,27.689594356261022,16.444444444444446,36.79629629629629,48.83156966490299,90.0,80.0,75.55555555555556,78.88888888888889,61.111111111111114,51.11111111111111
multi-dataset_Qwen,Russian,1.0,7.362637362637364,18.543956043956044,26.87074829931973,14.725274725274728,33.04029304029304,44.61451247165534,96.7032967032967,83.51648351648352,78.02197802197803,91.20879120879121,71.42857142857143,59.34065934065934
multi-dataset_Qwen,Bulgarian,1.0,9.764705882352938,24.264705882352946,33.89355742296919,18.23529411764706,40.28431372549019,52.507002801120436,89.41176470588236,81.17647058823529,65.88235294117646,82.35294117647058,63.52941176470588,50.588235294117645
multi-dataset_Qwen,Chinese,1.0,7.4444444444444455,18.73148148148148,26.309523809523803,14.666666666666666,34.56481481481481,47.35008818342151,97.77777777777777,81.11111111111111,73.33333333333333,90.0,66.66666666666666,54.44444444444444
multi-dataset_Qwen,Turkish,1.0,6.382978723404255,16.89716312056738,24.949341438703136,13.829787234042554,31.179078014184398,42.00016886187098,90.42553191489363,79.7872340425532,75.53191489361703,84.04255319148936,65.95744680851064,58.51063829787234
multi-dataset_Qwen,Estonian,1.0,5.930232558139535,15.17441860465117,21.98228128460686,13.372093023255813,30.436046511627907,41.7312661498708,97.67441860465115,88.37209302325581,82.55813953488372,88.37209302325581,72.09302325581395,60.46511627906976
multi-dataset_Qwen,Finnish,1.0,8.045977011494251,19.904214559386972,28.078817733990153,15.747126436781608,34.25287356321839,45.05108556832695,93.10344827586206,81.60919540229885,74.71264367816092,86.20689655172413,68.96551724137932,59.77011494252874
multi-dataset_Qwen,Hungarian,1.0,5.7894736842105265,14.649122807017543,20.814536340852133,11.578947368421053,28.394736842105267,39.67836257309942,92.63157894736842,86.31578947368422,80.0,87.36842105263159,75.78947368421053,58.94736842105262
multi-dataset_Qwen,English,1.0,8.8,22.525,32.26587301587301,16.200000000000003,37.80833333333332,51.8452380952381,91.0,78.0,67.0,84.0,63.0,48.0
multi-dataset_gpt-4o-mini,Acehnese,1.0,42.81690140845071,45.05868544600939,45.65727699530516,66.61971830985917,71.52582159624413,73.26738207019896,54.929577464788736,53.52112676056338,53.52112676056338,32.3943661971831,29.577464788732392,26.76056338028169
multi-dataset_gpt-4o-mini,Hebrew,1.0,46.590909090909086,51.06060606060606,52.84090909090909,69.0909090909091,73.24810606060606,74.38672438672438,53.40909090909091,50.0,47.72727272727273,32.95454545454545,27.27272727272727,27.27272727272727
multi-dataset_gpt-4o-mini,Vietnamese,1.0,48.52272727272728,50.6060606060606,51.01461038961038,70.56818181818181,74.50757575757575,75.50955988455989,52.27272727272727,48.86363636363637,48.86363636363637,29.545454545454547,26.136363636363637,23.863636363636363
multi-dataset_gpt-4o-mini,Indonesian,1.0,47.39130434782609,50.32608695652174,51.272429261559694,67.6086956521739,71.63949275362319,73.00724637681158,54.347826086956516,51.08695652173913,48.91304347826087,34.78260869565217,30.434782608695656,27.173913043478258
multi-dataset_gpt-4o-mini,Malayalam,1.0,43.19999999999999,45.277777777777786,45.888888888888886,70.93333333333334,75.11111111111111,76.38095238095238,57.333333333333336,56.00000000000001,54.666666666666664,29.333333333333332,24.0,24.0
multi-dataset_gpt-4o-mini,Tagalog,1.0,46.333333333333336,48.981481481481474,49.65608465608465,66.22222222222223,70.5925925925926,71.79453262786596,53.333333333333336,51.11111111111111,50.0,32.22222222222222,27.77777777777778,27.77777777777778
multi-dataset_gpt-4o-mini,Dutch,1.0,46.88888888888889,48.52777777777778,48.79629629629629,67.77777777777779,69.81481481481481,70.30864197530863,52.22222222222223,51.11111111111111,51.11111111111111,32.22222222222222,30.0,28.888888888888886
multi-dataset_gpt-4o-mini,German,1.0,45.32608695652174,48.07971014492754,48.641304347826086,63.58695652173913,67.29166666666666,68.93978605935128,53.2608695652174,52.17391304347826,51.08695652173913,35.869565217391305,34.78260869565217,30.434782608695656
multi-dataset_gpt-4o-mini,Afrikaans,1.0,46.3855421686747,49.46787148594378,50.20558424172883,71.32530120481927,75.50200803212851,76.30522088353413,50.602409638554214,49.39759036144578,49.39759036144578,27.710843373493976,24.096385542168676,24.096385542168676
multi-dataset_gpt-4o-mini,Portuguese,1.0,43.73493975903614,47.299196787148595,48.154522853318035,66.86746987951807,70.98393574297188,72.39433926180915,59.036144578313255,51.80722891566265,51.80722891566265,34.93975903614458,30.120481927710845,30.120481927710845
multi-dataset_gpt-4o-mini,Spanish,1.0,46.08695652173914,48.67753623188406,49.81452726017943,67.82608695652175,71.69384057971014,73.06331953071084,54.347826086956516,52.17391304347826,51.08695652173913,30.434782608695656,27.173913043478258,26.08695652173913
multi-dataset_gpt-4o-mini,French,1.0,46.70454545454545,49.971590909090914,50.87932900432901,67.5,70.44507575757575,71.58189033189034,55.68181818181818,50.0,50.0,32.95454545454545,29.545454545454547,29.545454545454547
multi-dataset_gpt-4o-mini,Italian,1.0,47.05263157894738,49.31578947368421,50.0,67.36842105263158,71.59649122807016,72.74018379281537,55.78947368421052,50.526315789473685,50.526315789473685,31.57894736842105,29.47368421052631,28.421052631578945
multi-dataset_gpt-4o-mini,Greek,1.0,44.83516483516483,48.01282051282051,48.9272632129775,65.38461538461539,67.83882783882784,69.23076923076923,57.14285714285714,51.64835164835166,50.54945054945055,34.065934065934066,30.76923076923077,29.67032967032967
multi-dataset_gpt-4o-mini,Western Persian,1.0,47.1111111111111,49.120370370370374,49.660493827160494,69.66666666666667,73.64814814814815,75.35273368606703,51.11111111111111,51.11111111111111,50.0,28.888888888888886,24.444444444444443,23.333333333333332
multi-dataset_gpt-4o-mini,Russian,1.0,40.76923076923077,43.97435897435897,45.41252398395256,66.15384615384615,70.52197802197801,72.20477934763649,57.14285714285714,56.043956043956044,54.94505494505495,31.868131868131865,27.472527472527474,26.373626373626376
multi-dataset_gpt-4o-mini,Bulgarian,1.0,46.35294117647059,49.33333333333334,50.29878618113912,66.58823529411764,68.74509803921569,69.38375350140056,52.94117647058824,49.411764705882355,49.411764705882355,34.11764705882353,30.58823529411765,30.58823529411765
multi-dataset_gpt-4o-mini,Chinese,1.0,41.66666666666667,44.842592592592595,45.98765432098765,64.44444444444444,68.52777777777777,70.03086419753086,61.111111111111114,55.55555555555556,53.333333333333336,38.88888888888889,32.22222222222222,28.888888888888886
multi-dataset_gpt-4o-mini,Turkish,1.0,46.702127659574465,48.46631205673759,48.93617021276596,66.91489361702128,70.68262411347519,71.77051671732524,53.191489361702125,51.06382978723404,51.06382978723404,35.1063829787234,29.78723404255319,28.723404255319153
multi-dataset_gpt-4o-mini,Estonian,1.0,41.74418604651163,44.63178294573643,45.611849390919154,68.02325581395348,72.39341085271319,73.97563676633445,58.139534883720934,55.81395348837209,55.81395348837209,33.72093023255814,26.744186046511626,25.581395348837212
multi-dataset_gpt-4o-mini,Finnish,1.0,44.25287356321838,47.5,48.818646232439335,70.11494252873564,73.5632183908046,74.10600255427843,55.172413793103445,51.724137931034484,50.57471264367817,31.03448275862069,25.287356321839084,25.287356321839084
multi-dataset_gpt-4o-mini,Hungarian,1.0,44.73684210526316,46.67543859649123,47.33918128654971,65.36842105263158,67.53508771929825,68.42105263157895,56.84210526315789,53.68421052631579,52.63157894736842,36.84210526315789,33.68421052631579,31.57894736842105
multi-dataset_gpt-4o-mini,English,1.0,48.0,50.40833333333333,50.77380952380952,69.0,72.44999999999999,73.50396825396825,51.0,49.0,49.0,28.999999999999996,27.0,27.0
multi-dataset_gemini-2.5-flash,Acehnese,1.0,45.42253521126761,46.378269617706245,46.478873239436616,72.35915492957746,75.95573440643864,76.78571428571428,54.929577464788736,53.52112676056338,53.52112676056338,28.169014084507044,23.943661971830984,23.943661971830984
multi-dataset_gemini-2.5-flash,Hebrew,1.0,44.034090909090914,45.73863636363637,46.3474025974026,67.04545454545455,71.00243506493507,72.05762987012987,55.68181818181818,54.54545454545454,54.54545454545454,35.22727272727273,30.681818181818183,27.27272727272727
multi-dataset_gemini-2.5-flash,Vietnamese,1.0,45.45454545454545,46.91558441558442,47.30113636363637,67.04545454545455,70.75892857142857,71.93587662337663,53.40909090909091,53.40909090909091,52.27272727272727,32.95454545454545,27.27272727272727,27.27272727272727
multi-dataset_gemini-2.5-flash,Indonesian,1.0,46.19565217391305,48.253105590062106,49.14596273291926,65.08152173913044,68.61413043478261,69.95341614906833,53.2608695652174,51.08695652173913,50.0,35.869565217391305,30.434782608695656,30.434782608695656
multi-dataset_gemini-2.5-flash,Malayalam,1.0,41.833333333333336,42.92857142857143,43.47619047619048,68.5,70.80952380952381,71.83333333333334,58.666666666666664,57.333333333333336,57.333333333333336,29.333333333333332,26.666666666666668,26.666666666666668
multi-dataset_gemini-2.5-flash,Tagalog,1.0,43.888888888888886,45.7936507936508,46.50793650793651,66.11111111111111,69.02777777777777,69.56349206349208,57.77777777777777,54.44444444444444,53.333333333333336,34.44444444444444,32.22222222222222,30.0
multi-dataset_gemini-2.5-flash,Dutch,1.0,44.02777777777778,45.75396825396826,46.230158730158735,64.86111111111111,67.73809523809524,68.92857142857142,55.55555555555556,54.44444444444444,53.333333333333336,32.22222222222222,32.22222222222222,31.11111111111111
multi-dataset_gemini-2.5-flash,German,1.0,44.97282608695652,46.661490683229815,47.67080745341615,63.315217391304344,66.82841614906833,68.45885093167702,55.434782608695656,54.347826086956516,52.17391304347826,34.78260869565217,31.521739130434785,31.521739130434785
multi-dataset_gemini-2.5-flash,Afrikaans,1.0,45.03012048192771,45.56798623063683,45.761617900172126,66.1144578313253,69.62134251290878,70.91222030981068,55.42168674698795,55.42168674698795,54.21686746987952,33.734939759036145,30.120481927710845,28.915662650602407
multi-dataset_gemini-2.5-flash,Portuguese,1.0,40.66265060240964,42.10413080895009,42.79259896729776,66.1144578313253,70.00860585197935,71.23493975903614,60.24096385542169,57.831325301204814,57.831325301204814,34.93975903614458,31.32530120481928,30.120481927710845
multi-dataset_gemini-2.5-flash,Spanish,1.0,44.15760869565217,46.48680124223602,47.28260869565217,66.71195652173914,71.13742236024845,73.11723602484471,56.52173913043478,54.347826086956516,53.2608695652174,31.521739130434785,27.173913043478258,26.08695652173913
multi-dataset_gemini-2.5-flash,French,1.0,45.3125,46.91558441558442,47.30113636363637,66.76136363636364,70.8198051948052,72.03733766233765,52.27272727272727,52.27272727272727,52.27272727272727,29.545454545454547,27.27272727272727,27.27272727272727
multi-dataset_gemini-2.5-flash,Italian,1.0,43.15789473684211,44.13533834586467,44.21052631578947,63.026315789473685,65.77067669172932,66.56015037593986,56.84210526315789,55.78947368421052,55.78947368421052,35.78947368421053,33.68421052631579,33.68421052631579
multi-dataset_gemini-2.5-flash,Greek,1.0,43.543956043956044,45.879120879120876,46.7032967032967,64.28571428571429,66.71899529042386,67.3076923076923,58.24175824175825,53.84615384615385,53.84615384615385,35.16483516483517,34.065934065934066,32.967032967032964
multi-dataset_gemini-2.5-flash,Western Persian,1.0,44.583333333333336,46.88492063492063,47.61904761904762,67.63888888888889,71.80555555555556,73.90873015873015,55.55555555555556,53.333333333333336,52.22222222222223,30.0,28.888888888888886,27.77777777777778
multi-dataset_gemini-2.5-flash,Russian,1.0,41.620879120879124,43.543956043956044,43.91679748822606,66.48351648351648,70.32967032967034,71.46781789638932,57.14285714285714,57.14285714285714,56.043956043956044,30.76923076923077,28.57142857142857,28.57142857142857
multi-dataset_gemini-2.5-flash,Bulgarian,1.0,44.26470588235294,44.70588235294118,44.70588235294118,68.08823529411765,70.7983193277311,71.30252100840336,55.294117647058826,55.294117647058826,55.294117647058826,31.76470588235294,28.235294117647058,28.235294117647058
multi-dataset_gemini-2.5-flash,Chinese,1.0,40.0,41.230158730158735,42.083333333333336,67.08333333333333,69.7420634920635,70.9325396825397,60.0,60.0,58.88888888888889,32.22222222222222,30.0,27.77777777777778
multi-dataset_gemini-2.5-flash,Turkish,1.0,45.34574468085106,46.97948328267478,47.454407294832826,68.4840425531915,70.55471124620061,71.42857142857142,55.319148936170215,53.191489361702125,53.191489361702125,29.78723404255319,28.723404255319153,27.659574468085108
multi-dataset_gemini-2.5-flash,Estonian,1.0,40.116279069767444,42.73255813953488,43.604651162790695,65.55232558139535,69.37292358803987,70.34883720930233,60.46511627906976,58.139534883720934,56.97674418604651,33.72093023255814,30.23255813953488,29.069767441860467
multi-dataset_gemini-2.5-flash,Finnish,1.0,42.95977011494253,44.54022988505747,44.80706075533662,67.09770114942529,70.87438423645321,72.41379310344827,56.32183908045977,55.172413793103445,55.172413793103445,33.33333333333333,29.88505747126437,26.436781609195403
multi-dataset_gemini-2.5-flash,Hungarian,1.0,41.973684210526315,43.85338345864662,44.71804511278196,63.94736842105263,66.63533834586465,67.59398496240603,57.89473684210527,56.84210526315789,56.84210526315789,35.78947368421053,35.78947368421053,34.73684210526316
multi-dataset_gemini-2.5-flash,English,1.0,46.345588235294116,46.87647058823529,46.97963800904977,64.34558823529412,67.39432773109243,68.72963800904978,53.0,53.0,53.0,37.0,34.0,33.0
multi-dataset_gemini-2.5-flash,Acehnese,0.0,44.36619718309859,44.969818913480886,45.07042253521127,73.23943661971832,74.54728370221329,74.64788732394366,56.33802816901409,54.929577464788736,54.929577464788736,28.169014084507044,25.352112676056336,25.352112676056336
multi-dataset_gemini-2.5-flash,Hebrew,0.0,45.028409090909086,45.43425324675325,45.45454545454545,65.76704545454545,66.74107142857143,67.32954545454545,55.68181818181818,54.54545454545454,54.54545454545454,35.22727272727273,34.090909090909086,34.090909090909086
multi-dataset_gemini-2.5-flash,Vietnamese,0.0,45.45454545454545,45.45454545454545,45.45454545454545,67.1875,67.4715909090909,67.75568181818183,54.54545454545454,54.54545454545454,54.54545454545454,31.818181818181817,31.818181818181817,31.818181818181817
multi-dataset_gemini-2.5-flash,Indonesian,0.0,45.65217391304348,45.65217391304348,45.65217391304348,65.89673913043478,67.21661490683229,67.3913043478261,54.347826086956516,54.347826086956516,54.347826086956516,32.608695652173914,32.608695652173914,32.608695652173914
multi-dataset_gemini-2.5-flash,Malayalam,0.0,40.5,41.09523809523809,41.30952380952381,68.83333333333333,70.09523809523809,70.97619047619048,60.0,58.666666666666664,58.666666666666664,29.333333333333332,28.000000000000004,28.000000000000004
multi-dataset_gemini-2.5-flash,Tagalog,0.0,44.44444444444444,44.44444444444444,44.44444444444444,66.11111111111111,66.5873015873016,66.66666666666666,55.55555555555556,55.55555555555556,55.55555555555556,34.44444444444444,34.44444444444444,33.33333333333333
multi-dataset_gemini-2.5-flash,Dutch,0.0,43.333333333333336,43.333333333333336,43.333333333333336,63.05555555555556,64.04761904761904,64.40476190476191,56.666666666666664,56.666666666666664,56.666666666666664,37.77777777777778,35.55555555555556,35.55555555555556
multi-dataset_gemini-2.5-flash,German,0.0,44.97282608695652,45.45807453416149,45.632763975155285,65.625,67.29425465838509,67.3913043478261,54.347826086956516,54.347826086956516,54.347826086956516,35.869565217391305,32.608695652173914,32.608695652173914
multi-dataset_gemini-2.5-flash,Afrikaans,0.0,44.57831325301205,44.57831325301205,44.57831325301205,66.71686746987952,67.44836488812392,67.46987951807229,55.42168674698795,55.42168674698795,55.42168674698795,32.53012048192771,32.53012048192771,32.53012048192771
multi-dataset_gemini-2.5-flash,Portuguese,0.0,40.66265060240964,40.963855421686745,40.963855421686745,65.51204819277109,68.05077452667814,68.54561101549052,59.036144578313255,59.036144578313255,59.036144578313255,37.34939759036144,32.53012048192771,31.32530120481928
multi-dataset_gemini-2.5-flash,Spanish,0.0,43.88586956521739,44.37111801242236,44.54580745341615,63.58695652173913,65.45031055900621,66.14906832298138,55.434782608695656,55.434782608695656,55.434782608695656,38.04347826086957,33.69565217391305,33.69565217391305
multi-dataset_gemini-2.5-flash,French,0.0,45.45454545454545,46.42857142857144,46.590909090909086,69.0340909090909,70.17045454545455,70.43425324675326,55.68181818181818,53.40909090909091,53.40909090909091,31.818181818181817,29.545454545454547,29.545454545454547
multi-dataset_gemini-2.5-flash,Italian,0.0,44.21052631578947,44.21052631578947,44.21052631578947,64.21052631578948,65.11278195488723,65.26315789473685,55.78947368421052,55.78947368421052,55.78947368421052,35.78947368421053,34.73684210526316,34.73684210526316
multi-dataset_gemini-2.5-flash,Greek,0.0,43.543956043956044,43.93642072213501,43.956043956043956,64.83516483516483,64.83516483516483,64.83516483516483,56.043956043956044,56.043956043956044,56.043956043956044,35.16483516483517,35.16483516483517,35.16483516483517
multi-dataset_gemini-2.5-flash,Western Persian,0.0,44.861111111111114,46.170634920634924,46.547619047619044,63.74999999999999,64.24603174603175,64.42460317460318,54.44444444444444,53.333333333333336,53.333333333333336,35.55555555555556,35.55555555555556,35.55555555555556
multi-dataset_gemini-2.5-flash,Russian,0.0,39.56043956043956,39.56043956043956,39.56043956043956,65.52197802197803,65.914442700157,65.93406593406593,60.43956043956044,60.43956043956044,60.43956043956044,34.065934065934066,34.065934065934066,34.065934065934066
multi-dataset_gemini-2.5-flash,Bulgarian,0.0,44.70588235294118,44.70588235294118,44.70588235294118,67.05882352941175,67.05882352941175,67.05882352941175,55.294117647058826,55.294117647058826,55.294117647058826,32.94117647058823,32.94117647058823,32.94117647058823
multi-dataset_gemini-2.5-flash,Chinese,0.0,39.58333333333333,39.980158730158735,40.0,66.25,66.6468253968254,66.66666666666666,60.0,60.0,60.0,33.33333333333333,33.33333333333333,33.33333333333333
multi-dataset_gemini-2.5-flash,Turkish,0.0,44.680851063829785,45.36474164133738,45.630699088145896,66.3563829787234,67.61018237082067,67.97112462006079,54.25531914893617,54.25531914893617,54.25531914893617,32.97872340425532,31.914893617021278,31.914893617021278
multi-dataset_gemini-2.5-flash,Estonian,0.0,40.116279069767444,40.61461794019934,40.69767441860465,66.27906976744185,66.27906976744185,66.27906976744185,59.30232558139535,59.30232558139535,59.30232558139535,33.72093023255814,33.72093023255814,33.72093023255814
multi-dataset_gemini-2.5-flash,Finnish,0.0,42.5287356321839,42.5287356321839,42.5287356321839,65.51724137931035,65.51724137931035,65.51724137931035,57.47126436781609,57.47126436781609,57.47126436781609,34.48275862068966,34.48275862068966,34.48275862068966
multi-dataset_gemini-2.5-flash,Hungarian,0.0,42.89473684210526,43.15789473684211,43.15789473684211,62.36842105263158,63.0827067669173,63.1578947368421,56.84210526315789,56.84210526315789,56.84210526315789,37.89473684210527,36.84210526315789,36.84210526315789
multi-dataset_gemini-2.5-flash,English,0.0,46.470588235294116,46.87647058823529,46.97963800904977,62.47058823529411,63.68004201680672,63.96178086619263,53.0,53.0,53.0,36.0,36.0,36.0
multi-dataset_gpt-4o-mini,Acehnese,0.2,41.83098591549296,42.629107981220656,42.95774647887324,64.92957746478874,66.37323943661971,66.86787391012743,56.33802816901409,56.33802816901409,56.33802816901409,33.80281690140845,32.3943661971831,32.3943661971831
multi-dataset_gpt-4o-mini,Hebrew,0.2,45.56818181818182,45.79545454545455,46.02272727272727,70.56818181818181,71.5625,71.5909090909091,54.54545454545454,54.54545454545454,54.54545454545454,28.40909090909091,28.40909090909091,28.40909090909091
multi-dataset_gpt-4o-mini,Vietnamese,0.2,49.20454545454545,50.265151515151516,50.56818181818182,72.1590909090909,73.66477272727273,74.17929292929291,50.0,48.86363636363637,48.86363636363637,30.681818181818183,26.136363636363637,25.0
multi-dataset_gpt-4o-mini,Indonesian,0.2,46.84782608695652,48.052536231884055,48.580917874396135,66.30434782608695,67.21014492753623,67.38267770876467,52.17391304347826,51.08695652173913,51.08695652173913,34.78260869565217,32.608695652173914,32.608695652173914
